topicId,rank,docId,filename
6,39,34,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run1.txt
6,40,28,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run1.txt
6,41,25,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample6_run2.txt
6,42,21,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample3_run2.txt
6,43,19,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample2_run2.txt
6,44,17,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample1_run2.txt
6,45,14,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample8_run1.txt
6,46,9,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample5_run2.txt
6,47,6,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample4_run1.txt
6,48,0,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample1_run1.txt
7,0,14,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample8_run1.txt
7,1,32,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run2.txt
7,2,38,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run2.txt
7,3,18,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample2_run1.txt
7,4,10,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample6_run1.txt
7,5,41,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run2.txt
7,6,46,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample7_run3.txt
7,7,33,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run3.txt
7,8,35,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run2.txt
7,9,27,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample8_run2.txt
7,10,23,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample4_run2.txt
